index,accuracy,latitude,longitude,timestamp,tdiff,geodist,location,day,week,month,year,visit_time
419,31,19.0766975,72.862247,2018-03-04 08:20:36.484,7186,3,"(19.076697500000002, 72.862246999999996)",6,9,3,2018,1271
420,29,19.0767573,72.8622488,2018-03-04 09:02:54.994,1260,9,"(19.076757300000001, 72.862248800000003)",6,9,3,2018,16870
421,50,19.0767605,72.8622823,2018-03-04 14:09:40.955,1455,11,"(19.076760499999999, 72.862282300000004)",6,9,3,2018,4653
422,44,19.0766725,72.8622409,2018-03-04 16:06:28.131,2344,0,"(19.076672500000001, 72.862240900000003)",6,9,3,2018,596
423,16,19.0766725,72.8622409,2018-03-04 16:41:44.425,1516,9,"(19.076672500000001, 72.862240900000003)",6,9,3,2018,2655
424,47,19.0766725,72.8622409,2018-03-05 01:44:29.580,29899,0,"(19.076672500000001, 72.862240900000003)",0,10,3,2018,5240
425,17,19.0765005,72.8622998,2018-03-05 03:21:14.000,121,260,"(19.076500500000002, 72.862299800000002)",0,10,3,2018,9318
426,28,19.1146159,72.8340315,2018-03-05 07:00:11.547,727,206,"(19.1146159, 72.834031499999995)",0,10,3,2018,1237
427,31,19.0886144,72.8375845,2018-03-05 07:35:56.047,61,68,"(19.088614400000001, 72.837584500000006)",0,10,3,2018,4578
428,47,19.0766725,72.8622409,2018-03-05 09:26:17.419,1017,760,"(19.076672500000001, 72.862240900000003)",0,10,3,2018,1445
429,50,19.076758,72.8622626,2018-03-05 10:38:29.432,2884,4,"(19.076758000000002, 72.862262599999994)",0,10,3,2018,5674
430,50,19.0767416,72.8622637,2018-03-05 14:14:48.123,7281,8,"(19.076741599999998, 72.8622637)",0,10,3,2018,13923
431,26,19.0766712,72.862242,2018-03-06 01:38:00.813,27026,0,"(19.0766712, 72.862241999999995)",1,10,3,2018,10369
432,37,19.1072078,72.8372235,2018-03-06 05:31:03.437,1770,14,"(19.107207800000001, 72.837223499999993)",1,10,3,2018,2779
433,37,19.1071973,72.8373335,2018-03-06 07:24:29.426,4022,12,"(19.107197299999999, 72.8373335)",1,10,3,2018,10864
434,29,19.1074285,72.8369127,2018-03-06 10:49:35.242,1410,33,"(19.107428500000001, 72.836912699999999)",1,10,3,2018,4397
435,36,19.0767619,72.8623011,2018-03-06 13:25:27.713,4828,4065,"(19.076761900000001, 72.862301099999996)",1,10,3,2018,528
436,28,19.078083,72.8590393,2018-03-06 14:08:00.411,60,54,"(19.078082999999999, 72.859039300000006)",1,10,3,2018,428
437,30,19.0781463,72.8591112,2018-03-06 14:17:13.957,60,64,"(19.0781463, 72.859111200000001)",1,10,3,2018,374
438,31,19.0790441,72.8581696,2018-03-06 14:27:42.837,253,138,"(19.079044100000001, 72.858169599999997)",1,10,3,2018,669
439,23,19.076672,72.862243,2018-03-06 14:51:58.706,663,367,"(19.076671999999999, 72.862243000000007)",1,10,3,2018,7273
440,37,19.0766692,72.8622423,2018-03-06 17:25:15.611,1902,0,"(19.076669200000001, 72.862242300000005)",1,10,3,2018,32812
441,37,19.1071553,72.8370373,2018-03-07 04:59:46.000,123,538,"(19.107155299999999, 72.837037300000006)",2,10,3,2018,410
442,26,19.1072116,72.8372585,2018-03-07 06:42:12.276,5735,5,"(19.107211599999999, 72.837258500000004)",2,10,3,2018,5823
443,23,19.0985238,72.8482941,2018-03-07 08:34:58.000,61,124,"(19.098523799999999, 72.848294100000004)",2,10,3,2018,1818
444,7,19.1081959,72.8392805,2018-03-07 09:13:07.773,246,765,"(19.108195899999998, 72.839280500000001)",2,10,3,2018,1840
445,47,19.1072078,72.8372235,2018-03-07 09:56:42.675,639,87,"(19.107207800000001, 72.837223499999993)",2,10,3,2018,7589
446,44,19.076672,72.862243,2018-03-07 14:18:12.549,6329,27,"(19.076671999999999, 72.862243000000007)",2,10,3,2018,5014
447,44,19.076672,72.862243,2018-03-07 16:37:26.510,3322,13,"(19.076671999999999, 72.862243000000007)",2,10,3,2018,5683
448,26,19.0766721,72.8622421,2018-03-07 21:05:32.291,10388,0,"(19.0766721, 72.862242100000003)",2,10,3,2018,3693
449,26,19.0766714,72.8622419,2018-03-08 00:24:10.170,4622,0,"(19.076671399999999, 72.862241900000001)",3,10,3,2018,13817
450,26,19.1072131,72.8372442,2018-03-08 05:51:07.230,1306,2,"(19.107213099999999, 72.837244200000001)",3,10,3,2018,4488
451,28,19.1072868,72.8373865,2018-03-08 07:57:36.291,3081,19,"(19.107286800000001, 72.837386499999994)",3,10,3,2018,10864
452,44,19.1072078,72.8372235,2018-03-08 11:04:13.417,158,102,"(19.107207800000001, 72.837223499999993)",3,10,3,2018,1303
453,36,19.076696,72.8623417,2018-03-08 11:50:57.146,215,122,"(19.076695999999998, 72.862341700000002)",3,10,3,2018,1285
454,34,19.0767866,72.8622541,2018-03-08 12:34:02.034,1295,9,"(19.076786599999998, 72.862254100000001)",3,10,3,2018,1521
455,33,19.0767303,72.8623035,2018-03-08 16:05:02.929,11136,5,"(19.076730300000001, 72.862303499999996)",3,10,3,2018,28928
456,30,19.0767801,72.8622528,2018-03-09 00:34:10.706,1560,12,"(19.076780100000001, 72.862252799999993)",4,10,3,2018,1644
457,33,19.1070178,72.8369093,2018-03-09 01:37:58.000,119,423,"(19.107017800000001, 72.836909300000002)",4,10,3,2018,24435
458,31,19.0767022,72.8623409,2018-03-09 08:53:43.775,296,136,"(19.0767022, 72.862340900000007)",4,10,3,2018,3055
459,29,19.0767275,72.862242,2018-03-09 11:21:42.207,5810,6,"(19.076727500000001, 72.862241999999995)",4,10,3,2018,610
460,50,19.0766492,72.8623014,2018-03-09 11:57:53.614,1557,7,"(19.076649199999999, 72.862301400000007)",4,10,3,2018,2832
461,39,19.076672,72.862243,2018-03-09 13:14:01.293,1730,0,"(19.076671999999999, 72.862243000000007)",4,10,3,2018,5936
462,50,19.0767805,72.862271,2018-03-09 15:31:21.291,2282,11,"(19.076780500000002, 72.862271000000007)",4,10,3,2018,3713
463,46,19.0763784,72.8621753,2018-03-09 16:33:54.984,36,61,"(19.076378399999999, 72.862175300000004)",4,10,3,2018,17880
464,25,19.0766713,72.8622419,2018-03-09 21:54:56.054,1330,0,"(19.076671300000001, 72.862241900000001)",4,10,3,2018,3169
465,42,19.0767854,72.8622935,2018-03-09 23:19:10.081,1879,10,"(19.076785399999999, 72.862293500000007)",4,10,3,2018,1242
466,50,19.0767969,72.8622671,2018-03-10 00:24:20.327,2667,27,"(19.076796900000002, 72.862267099999997)",5,10,3,2018,3227
467,37,19.1072078,72.8372235,2018-03-10 01:40:49.951,456,74,"(19.107207800000001, 72.837223499999993)",5,10,3,2018,6326
468,47,19.1072078,72.8372235,2018-03-10 04:08:39.469,2523,0,"(19.107207800000001, 72.837223499999993)",5,10,3,2018,17249
469,50,19.0767589,72.8622634,2018-03-10 09:48:01.653,1909,1678,"(19.076758900000002, 72.862263400000003)",5,10,3,2018,15190
470,30,19.0746356,72.864361,2018-03-10 14:24:15.583,121,59,"(19.074635600000001, 72.864361000000002)",5,10,3,2018,1522
471,29,19.076403,72.8624547,2018-03-10 14:55:59.835,70,74,"(19.076402999999999, 72.862454700000001)",5,10,3,2018,668
472,29,19.0767623,72.8622612,2018-03-10 15:49:43.450,2553,2,"(19.076762299999999, 72.862261200000006)",5,10,3,2018,2886
473,29,19.0766636,72.8622657,2018-03-10 17:04:51.114,1618,10,"(19.0766636, 72.862265699999995)",5,10,3,2018,7755
474,26,19.0766714,72.8622419,2018-03-10 20:20:25.812,3941,6,"(19.076671399999999, 72.862241900000001)",5,10,3,2018,494
475,30,19.0766714,72.8622419,2018-03-11 01:35:47.341,8649,0,"(19.076671399999999, 72.862241900000001)",6,10,3,2018,1333
476,30,19.0763443,72.8621644,2018-03-11 03:39:26.133,6077,37,"(19.076344299999999, 72.862164399999997)",6,10,3,2018,891
477,35,19.076672,72.862243,2018-03-11 04:21:21.243,1622,23,"(19.076671999999999, 72.862243000000007)",6,10,3,2018,2902
478,30,19.0766324,72.8621859,2018-03-11 05:35:24.068,1537,19,"(19.076632400000001, 72.8621859)",6,10,3,2018,1331
479,27,19.0766617,72.8622741,2018-03-11 05:57:39.806,1,51,"(19.076661699999999, 72.862274099999993)",6,10,3,2018,7003
480,12,19.0765124,72.86213,2018-03-11 08:13:44.000,182,401,"(19.076512399999999, 72.862129999999993)",6,10,3,2018,5921
481,27,19.0766716,72.8622419,2018-03-11 10:16:26.324,1423,0,"(19.076671600000001, 72.862241900000001)",6,10,3,2018,7321
482,28,19.0766719,72.862242,2018-03-11 13:27:24.010,4124,2,"(19.076671900000001, 72.862241999999995)",6,10,3,2018,4628
483,29,19.0767811,72.8622529,2018-03-11 15:31:43.996,2818,4,"(19.076781100000002, 72.862252900000001)",6,10,3,2018,20381
484,31,19.0766714,72.8622419,2018-03-12 00:49:00.395,2798,0,"(19.076671399999999, 72.862241900000001)",0,11,3,2018,11703
485,16,19.1073842,72.8371607,2018-03-12 04:33:35.922,359,56,"(19.107384199999998, 72.837160699999998)",0,11,3,2018,15729
486,44,19.1072458,72.8371946,2018-03-12 10:21:50.582,1103,373,"(19.107245800000001, 72.837194600000004)",0,11,3,2018,983
487,30,19.1072628,72.8372913,2018-03-12 10:59:16.888,1261,1,"(19.107262800000001, 72.837291300000004)",0,11,3,2018,2214
488,47,19.0766722,72.8622409,2018-03-12 12:11:30.384,856,474,"(19.076672200000001, 72.862240900000003)",0,11,3,2018,7451
489,28,19.0766717,72.8622418,2018-03-12 15:25:22.595,2776,13,"(19.076671699999999, 72.862241800000007)",0,11,3,2018,13775
490,26,19.0766712,72.8622417,2018-03-12 23:29:22.932,5736,0,"(19.0766712, 72.862241699999998)",0,11,3,2018,8622
491,36,19.0767703,72.8623108,2018-03-13 03:40:12.284,6402,13,"(19.0767703, 72.862310800000003)",1,11,3,2018,2527
492,11,19.1070194,72.8367234,2018-03-13 04:46:51.968,504,2004,"(19.107019399999999, 72.836723399999997)",1,11,3,2018,894
493,31,19.107258,72.8373003,2018-03-13 06:12:38.149,3670,1012,"(19.107258000000002, 72.837300299999995)",1,11,3,2018,3260
494,33,19.1072675,72.8372942,2018-03-13 07:29:23.480,1339,1,"(19.107267499999999, 72.837294200000002)",1,11,3,2018,15041
495,32,19.1083149,72.8383516,2018-03-13 11:47:08.060,256,159,"(19.1083149, 72.838351599999996)",1,11,3,2018,495
496,10,19.0784476,72.8590915,2018-03-13 13:50:22.000,4645,576,"(19.078447600000001, 72.859091500000005)",1,11,3,2018,389
497,48,19.0791063,72.8582294,2018-03-13 14:34:43.000,120,176,"(19.079106299999999, 72.858229399999999)",1,11,3,2018,373
498,27,19.0766634,72.8622656,2018-03-13 14:53:13.781,288,59,"(19.076663400000001, 72.862265600000001)",1,11,3,2018,12644
499,26,19.0766712,72.8622418,2018-03-14 01:18:10.431,14072,0,"(19.0766712, 72.862241800000007)",2,11,3,2018,2346
500,30,19.1069066,72.8368406,2018-03-14 04:37:22.000,157,560,"(19.106906599999999, 72.836840600000002)",2,11,3,2018,7725
501,44,19.1072458,72.8371946,2018-03-14 06:48:33.225,120,57,"(19.107245800000001, 72.837194600000004)",2,11,3,2018,4367
502,19,19.0985803,72.8480389,2018-03-14 08:30:58.737,242,653,"(19.098580299999998, 72.848038900000006)",2,11,3,2018,1906
503,16,19.107256,72.8371586,2018-03-14 09:18:26.046,92,65,"(19.107256, 72.837158599999995)",2,11,3,2018,1154
504,47,19.107258,72.8373003,2018-03-14 11:00:46.074,4981,11,"(19.107258000000002, 72.837300299999995)",2,11,3,2018,2693
505,50,19.0767625,72.8622533,2018-03-14 12:50:05.018,300,534,"(19.076762500000001, 72.862253300000006)",2,11,3,2018,18412
506,28,19.076724,72.86225,2018-03-14 18:43:55.879,2775,6,"(19.076723999999999, 72.862250000000003)",2,11,3,2018,27207
507,29,19.1072558,72.8369853,2018-03-15 02:39:39.622,273,490,"(19.107255800000001, 72.836985299999995)",3,11,3,2018,1432
508,39,19.1005696,72.8399616,2018-03-15 03:03:59.562,24,800,"(19.1005696, 72.839961599999995)",3,11,3,2018,628
509,42,19.1072458,72.8371946,2018-03-15 03:25:35.138,666,794,"(19.107245800000001, 72.837194600000004)",3,11,3,2018,6313
510,17,19.1072458,72.8371946,2018-03-15 06:09:10.679,3492,11,"(19.107245800000001, 72.837194600000004)",3,11,3,2018,3314
511,25,19.107254,72.8372408,2018-03-15 07:08:36.212,120,5132,"(19.107254000000001, 72.837240800000004)",3,11,3,2018,596
512,17,19.1072458,72.8371946,2018-03-15 07:52:24.717,2030,0,"(19.107245800000001, 72.837194600000004)",3,11,3,2018,4061
513,37,19.1072458,72.8371946,2018-03-15 09:20:29.872,1212,0,"(19.107245800000001, 72.837194600000004)",3,11,3,2018,2350
514,12,19.0765313,72.8621288,2018-03-15 10:20:22.659,123,150,"(19.076531299999999, 72.862128799999994)",3,11,3,2018,1132
515,36,19.0775601,72.8642336,2018-03-15 10:44:26.761,121,120,"(19.077560099999999, 72.864233600000006)",3,11,3,2018,908
516,29,19.0769479,72.8624865,2018-03-15 11:06:04.896,60,54,"(19.0769479, 72.862486500000003)",3,11,3,2018,39139
517,25,19.0767008,72.8619867,2018-03-15 22:55:21.269,3321,27,"(19.076700800000001, 72.861986700000003)",3,11,3,2018,8837
518,42,19.1069569,72.8370967,2018-03-16 01:41:19.000,52,218,"(19.1069569, 72.837096700000004)",4,11,3,2018,1148
519,37,19.1072458,72.8371946,2018-03-16 02:32:44.191,1932,0,"(19.107245800000001, 72.837194600000004)",4,11,3,2018,2921
520,29,19.1072458,72.8371946,2018-03-16 04:15:16.752,3222,4,"(19.107245800000001, 72.837194600000004)",4,11,3,2018,15026
521,27,19.0766714,72.8622418,2018-03-16 09:37:03.348,4234,4290,"(19.076671399999999, 72.862241800000007)",4,11,3,2018,35998
522,28,19.0766722,72.8622409,2018-03-16 20:02:10.615,1380,0,"(19.076672200000001, 72.862240900000003)",4,11,3,2018,9393
523,39,19.0766722,72.8622409,2018-03-16 23:00:24.997,1280,0,"(19.076672200000001, 72.862240900000003)",4,11,3,2018,9234
524,11,19.1069537,72.8368288,2018-03-17 01:49:46.000,122,539,"(19.106953699999998, 72.836828800000006)",5,11,3,2018,6421
525,28,19.1072672,72.8372504,2018-03-17 04:01:47.816,1486,5,"(19.107267199999999, 72.837250400000002)",5,11,3,2018,713
526,44,19.1072458,72.8371946,2018-03-17 05:27:15.870,1603,0,"(19.107245800000001, 72.837194600000004)",5,11,3,2018,1258
527,37,19.1072458,72.8371946,2018-03-17 06:16:04.693,1667,11,"(19.107245800000001, 72.837194600000004)",5,11,3,2018,1360
528,31,19.1072458,72.8371946,2018-03-17 07:52:40.416,4433,11,"(19.107245800000001, 72.837194600000004)",5,11,3,2018,5273
529,39,19.1072386,72.836218,2018-03-17 10:45:22.140,1039,54,"(19.107238599999999, 72.836218000000002)",5,11,3,2018,361
530,26,19.0766712,72.8622417,2018-03-17 13:56:22.080,6446,4303,"(19.0766712, 72.862241699999998)",5,11,3,2018,5091
531,28,19.0767074,72.8623127,2018-03-17 15:46:50.487,1527,10,"(19.0767074, 72.862312700000004)",5,11,3,2018,9405
532,50,19.0767244,72.8622643,2018-03-18 01:44:54.875,3238,6,"(19.0767244, 72.862264300000007)",6,11,3,2018,9773
533,26,19.0766712,72.8622417,2018-03-18 06:03:27.684,5708,0,"(19.0766712, 72.862241699999998)",6,11,3,2018,6411
534,19,19.0776722,72.8628613,2018-03-18 08:08:39.405,408,882,"(19.077672199999999, 72.862861300000006)",6,11,3,2018,400
535,15,19.0765706,72.8623215,2018-03-18 08:18:39.411,199,114,"(19.0765706, 72.862321499999993)",6,11,3,2018,8899
536,26,19.0766649,72.8622401,2018-03-18 12:32:31.337,6299,0,"(19.076664900000001, 72.862240099999994)",6,11,3,2018,2628
537,48,19.0319975,72.839916,2018-03-18 13:49:27.072,37,58,"(19.031997499999999, 72.839916000000002)",6,11,3,2018,1160
538,37,19.0317826,72.8403131,2018-03-18 14:59:59.497,2126,96,"(19.0317826, 72.840313100000003)",6,11,3,2018,1676
539,6,19.076622,72.8622247,2018-03-18 15:48:12.000,58,62,"(19.076622, 72.862224699999999)",6,11,3,2018,4569
540,28,19.0766585,72.8622477,2018-03-19 01:42:08.576,31056,2,"(19.076658500000001, 72.862247699999998)",0,12,3,2018,1618
541,44,19.0766711,72.8622405,2018-03-19 02:39:18.930,1807,0,"(19.076671099999999, 72.862240499999999)",0,12,3,2018,2612
542,47,19.1074875,72.8372249,2018-03-19 05:40:46.199,8269,4325,"(19.107487500000001, 72.837224899999995)",0,12,3,2018,21746
543,7,19.0765811,72.8623337,2018-03-19 12:09:38.000,121,110,"(19.076581099999999, 72.862333699999994)",0,12,3,2018,592
544,29,19.076757,72.862253,2018-03-19 12:42:49.838,1394,3,"(19.076757000000001, 72.862252999999995)",0,12,3,2018,497
545,47,19.0686175,72.8550687,2018-03-19 13:19:01.301,673,763,"(19.068617499999998, 72.855068700000004)",0,12,3,2018,1075
546,25,19.076671,72.8622415,2018-03-19 16:54:07.989,11756,996,"(19.076671000000001, 72.862241499999996)",0,12,3,2018,9996
547,28,19.0766713,72.8622418,2018-03-19 20:37:37.900,3385,0,"(19.076671300000001, 72.862241800000007)",0,12,3,2018,397
548,27,19.0766713,72.8622417,2018-03-20 01:07:36.567,5093,0,"(19.076671300000001, 72.862241699999998)",1,12,3,2018,6986
549,28,19.0766717,72.8622418,2018-03-20 03:36:29.843,1926,0,"(19.076671699999999, 72.862241800000007)",1,12,3,2018,732
550,28,19.0766886,72.8622545,2018-03-20 04:09:50.189,1267,7,"(19.076688600000001, 72.862254500000006)",1,12,3,2018,1775
551,47,19.1074661,72.8372321,2018-03-20 05:19:07.623,579,380,"(19.1074661, 72.837232099999994)",1,12,3,2018,6351
552,39,19.1074875,72.8372249,2018-03-20 07:27:26.727,1328,0,"(19.107487500000001, 72.837224899999995)",1,12,3,2018,763
553,39,19.1074661,72.8372321,2018-03-20 08:22:29.875,2537,2,"(19.1074661, 72.837232099999994)",1,12,3,2018,6766
554,44,19.1074875,72.8372249,2018-03-20 11:49:59.763,5668,0,"(19.107487500000001, 72.837224899999995)",1,12,3,2018,681
555,11,19.0778466,72.8632241,2018-03-20 12:26:14.000,120,126,"(19.077846600000001, 72.863224099999996)",1,12,3,2018,434
556,28,19.0766689,72.862248,2018-03-20 12:36:29.180,178,116,"(19.076668900000001, 72.862247999999994)",1,12,3,2018,2267
557,31,19.0767751,72.8619504,2018-03-20 13:40:02.342,126,127,"(19.076775099999999, 72.861950399999998)",1,12,3,2018,44977
558,32,19.0767908,72.8622505,2018-03-21 03:06:14.447,1443,1,"(19.076790800000001, 72.862250500000002)",2,12,3,2018,5084
559,30,19.1076288,72.8372244,2018-03-21 05:07:28.019,1004,1036,"(19.107628800000001, 72.837224399999997)",2,12,3,2018,13384
560,23,19.0952923,72.848103,2018-03-21 09:14:23.555,34,367,"(19.095292300000001, 72.848102999999995)",2,12,3,2018,2972
561,23,19.0952923,72.848103,2018-03-21 10:13:08.868,251,364,"(19.095292300000001, 72.848102999999995)",2,12,3,2018,943
562,35,19.0767175,72.8622966,2018-03-21 12:45:37.410,377,146,"(19.076717500000001, 72.862296599999993)",2,12,3,2018,9751
563,50,19.0767236,72.8622643,2018-03-21 15:55:03.309,1588,6,"(19.076723600000001, 72.862264300000007)",2,12,3,2018,625
564,25,19.0766711,72.8622416,2018-03-21 17:15:46.130,4216,0,"(19.076671099999999, 72.862241600000004)",2,12,3,2018,29613
565,41,19.0767652,72.8623036,2018-03-22 01:51:36.857,1269,12,"(19.076765200000001, 72.862303600000004)",3,12,3,2018,8301
566,47,19.1074661,72.8372321,2018-03-22 06:02:32.241,5538,104,"(19.1074661, 72.837232099999994)",3,12,3,2018,19634
567,29,19.0766727,72.8622547,2018-03-22 12:19:34.943,966,3005,"(19.0766727, 72.862254699999994)",3,12,3,2018,3936
568,29,19.0769525,72.8617081,2018-03-22 14:36:03.077,126,90,"(19.076952500000001, 72.861708100000001)",3,12,3,2018,8517
569,31,19.0767907,72.8622507,2018-03-22 17:21:12.437,1374,13,"(19.0767907, 72.862250700000004)",3,12,3,2018,6976
570,25,19.0766711,72.8622416,2018-03-22 20:16:11.293,3499,0,"(19.076671099999999, 72.862241600000004)",3,12,3,2018,18158
571,28,19.0766894,72.8622505,2018-03-23 16:22:41.536,54191,2,"(19.076689399999999, 72.862250500000002)",4,12,3,2018,10665
572,37,19.1074875,72.8372249,2018-03-24 04:15:58.870,9970,4309,"(19.107487500000001, 72.837224899999995)",5,12,3,2018,1515
573,47,19.1074875,72.8372249,2018-03-24 05:11:16.214,1794,0,"(19.107487500000001, 72.837224899999995)",5,12,3,2018,6767
574,44,19.1074875,72.8372249,2018-03-24 07:29:52.834,1533,0,"(19.107487500000001, 72.837224899999995)",5,12,3,2018,538
575,27,19.1101552,72.8379249,2018-03-24 07:50:09.223,329,232,"(19.110155200000001, 72.837924900000004)",5,12,3,2018,1904
576,33,19.107575,72.8371021,2018-03-24 08:54:18.408,1095,97,"(19.107575000000001, 72.837102099999996)",5,12,3,2018,4894
577,28,19.0766892,72.8622546,2018-03-24 10:41:56.009,293,1185,"(19.076689200000001, 72.8622546)",5,12,3,2018,3450
578,50,19.0767575,72.8622628,2018-03-24 12:07:00.401,1631,10,"(19.076757499999999, 72.862262799999996)",5,12,3,2018,3133
579,28,19.076675,72.8622788,2018-03-24 13:56:58.505,3461,9,"(19.076675000000002, 72.862278799999999)",5,12,3,2018,2874
580,29,19.0767137,72.862299,2018-03-24 15:31:51.201,742,317,"(19.076713699999999, 72.862298999999993)",5,12,3,2018,1925
581,26,19.0766715,72.8622418,2018-03-24 16:49:31.840,1217,9,"(19.0766715, 72.862241800000007)",5,12,3,2018,35467
582,50,19.0767364,72.8622096,2018-03-25 04:13:32.556,5492,11,"(19.076736400000001, 72.8622096)",6,12,3,2018,1219
583,24,19.0766629,72.8622756,2018-03-25 05:32:04.978,1327,13,"(19.076662899999999, 72.862275600000004)",6,12,3,2018,10140
584,29,19.0767833,72.8622512,2018-03-25 09:40:55.601,4767,12,"(19.076783299999999, 72.862251200000003)",6,12,3,2018,848
585,24,19.076684,72.8622653,2018-03-25 10:52:06.556,1206,3,"(19.076684, 72.862265300000004)",6,12,3,2018,361
586,45,19.0766711,72.8622405,2018-03-25 12:10:08.261,2161,5,"(19.076671099999999, 72.862240499999999)",6,12,3,2018,1040
587,21,19.0766711,72.8622405,2018-03-25 14:31:22.400,4087,23,"(19.076671099999999, 72.862240499999999)",6,12,3,2018,4932
588,50,19.0767482,72.8622749,2018-03-25 16:19:06.191,1522,5,"(19.076748200000001, 72.862274900000003)",6,12,3,2018,9523
589,23,19.0766711,72.8622415,2018-03-25 19:29:40.830,1886,0,"(19.076671099999999, 72.862241499999996)",6,12,3,2018,3010
590,23,19.0766712,72.8622415,2018-03-26 01:44:31.792,19471,0,"(19.0766712, 72.862241499999996)",0,13,3,2018,9516
591,34,19.1072411,72.8372011,2018-03-26 04:53:28.468,709,511,"(19.1072411, 72.837201100000001)",0,13,3,2018,937
592,36,19.1072237,72.837309,2018-03-26 06:12:26.404,3798,12,"(19.107223699999999, 72.837309000000005)",0,13,3,2018,1099
593,22,19.1072172,72.8373065,2018-03-26 07:13:06.241,2540,1,"(19.107217200000001, 72.837306499999997)",0,13,3,2018,1812
594,45,19.1072411,72.8372011,2018-03-26 08:11:06.713,1664,0,"(19.1072411, 72.837201100000001)",0,13,3,2018,8753
595,30,19.1073292,72.8373886,2018-03-26 11:28:37.078,3080,9,"(19.107329199999999, 72.837388599999997)",0,13,3,2018,564
596,15,19.0765185,72.8623433,2018-03-26 12:08:11.000,119,155,"(19.076518499999999, 72.862343300000006)",0,13,3,2018,760
597,50,19.0767755,72.8622697,2018-03-26 13:58:55.986,5884,17,"(19.0767755, 72.862269699999999)",0,13,3,2018,300
598,16,19.0766711,72.8622409,2018-03-26 14:50:01.296,2765,12,"(19.076671099999999, 72.862240900000003)",0,13,3,2018,8625
599,26,19.0766713,72.8622417,2018-03-26 17:48:16.885,2036,0,"(19.076671300000001, 72.862241699999998)",0,13,3,2018,656
600,24,19.0766708,72.8622414,2018-03-26 18:55:58.739,3402,0,"(19.076670799999999, 72.862241400000002)",0,13,3,2018,2234
601,42,19.1072411,72.8372011,2018-03-27 04:44:47.616,665,441,"(19.1072411, 72.837201100000001)",1,13,3,2018,2289
602,28,19.1078627,72.8395339,2018-03-27 09:03:16.193,13211,255,"(19.107862699999998, 72.839533900000006)",1,13,3,2018,611
603,25,19.1072329,72.8372312,2018-03-27 10:29:29.996,3538,320,"(19.1072329, 72.837231200000005)",1,13,3,2018,1110
604,31,19.0767807,72.8622557,2018-03-27 13:56:39.228,11314,4280,"(19.0767807, 72.862255700000006)",1,13,3,2018,667
605,50,19.076684,72.8622653,2018-03-28 13:49:25.430,2466,22,"(19.076684, 72.862265300000004)",2,13,3,2018,5287
606,35,19.0766711,72.8622409,2018-03-28 15:41:49.556,1445,6,"(19.076671099999999, 72.862240900000003)",2,13,3,2018,2968
607,50,19.0767659,72.8622605,2018-03-28 17:20:18.747,2936,1,"(19.076765900000002, 72.862260500000005)",2,13,3,2018,13375
608,28,19.0766714,72.8622418,2018-03-29 03:22:57.025,13113,0,"(19.076671399999999, 72.862241800000007)",3,13,3,2018,6533
609,28,19.076671,72.86224,2018-03-29 06:58:43.817,6390,0,"(19.076671000000001, 72.86224)",3,13,3,2018,17484
610,50,19.0766657,72.8622864,2018-03-29 13:45:50.160,2604,98,"(19.0766657, 72.862286400000002)",3,13,3,2018,1281
611,27,19.0855984,72.8883804,2018-03-29 14:37:19.820,190,66,"(19.085598399999999, 72.888380400000003)",3,13,3,2018,1246
612,28,19.0862799,72.889084,2018-03-29 15:00:48.604,154,97,"(19.086279900000001, 72.889083999999997)",3,13,3,2018,2042
613,27,19.0868575,72.8886363,2018-03-29 15:38:12.794,190,112,"(19.086857500000001, 72.888636300000002)",3,13,3,2018,1573
614,30,19.085593,72.8879759,2018-03-29 16:13:55.781,69,56,"(19.085592999999999, 72.887975900000001)",3,13,3,2018,1029
615,31,19.0766459,72.8623552,2018-03-29 16:46:18.000,123,427,"(19.076645899999999, 72.862355199999996)",3,13,3,2018,3563
616,27,19.0766712,72.8622416,2018-03-29 18:33:12.506,2839,28,"(19.0766712, 72.862241600000004)",3,13,3,2018,6788
617,50,19.0767591,72.8622632,2018-03-30 03:11:48.521,20816,29,"(19.0767591, 72.862263200000001)",4,13,3,2018,8636
618,47,19.0766711,72.8622409,2018-03-30 06:19:58.461,2640,0,"(19.076671099999999, 72.862240900000003)",4,13,3,2018,18190
619,29,19.0767508,72.8622533,2018-03-30 13:17:41.223,6831,9,"(19.076750799999999, 72.862253300000006)",4,13,3,2018,1649
620,30,19.0767829,72.8622481,2018-03-30 14:24:53.659,2378,12,"(19.076782900000001, 72.862248100000002)",4,13,3,2018,368
621,31,19.0766686,72.8622019,2018-03-30 15:19:01.739,1265,10,"(19.076668600000001, 72.862201900000002)",4,13,3,2018,12595
622,26,19.0766712,72.8622419,2018-03-30 19:11:12.396,1295,0,"(19.0766712, 72.862241900000001)",4,13,3,2018,6991
623,26,19.0766712,72.8622418,2018-03-30 21:36:00.640,1681,0,"(19.0766712, 72.862241800000007)",4,13,3,2018,14219
624,8,19.1072129,72.837013,2018-03-31 01:52:25.000,62,444,"(19.1072129, 72.837012999999999)",5,13,3,2018,3584
625,35,19.1072254,72.8373079,2018-03-31 04:21:02.016,5326,10,"(19.107225400000001, 72.837307899999999)",5,13,3,2018,3766
626,31,19.1072411,72.8372011,2018-03-31 06:09:28.440,2727,0,"(19.1072411, 72.837201100000001)",5,13,3,2018,4962
