index,accuracy,heading,latitude,longitude,timestamp,velocity,tdiff,geodist,location,visit_time
9515,28,,19.0763323,72.9106237,2016-07-20 16:27:11.825,,2891,2,"(19.0763323, 72.9106237)",6698
9572,27,,19.0763469,72.9106434,2016-07-21 00:06:15.034,,1329,24,"(19.0763469, 72.9106434)",654
9581,27,,19.1074439,72.8367937,2016-07-21 02:24:51.231,,2821,1,"(19.1074439, 72.8367937)",9241
9618,43,263.0,19.0763254,72.9107701,2016-07-21 06:57:03.264,3.0,3515,111,"(19.0763254, 72.9107701)",901
9621,30,,19.0763306,72.9105912,2016-07-21 08:04:27.664,,3143,19,"(19.0763306, 72.9105912)",13791
9727,36,,19.0833522,72.9128008,2016-07-21 12:15:06.919,,121,182,"(19.0833522, 72.9128008)",1189
9741,45,,19.0834109,72.9126413,2016-07-21 13:37:15.965,,1761,8,"(19.0834109, 72.9126413)",725
9747,30,,19.0763675,72.9105839,2016-07-21 14:19:10.931,,1544,618,"(19.0763675, 72.9105839)",4604
9782,25,,19.0870655,72.9085513,2016-07-21 16:06:17.040,,1808,1203,"(19.0870655, 72.9085513)",3732
9808,3,,19.0763822,72.9106128,2016-07-21 18:12:24.000,,1903,212,"(19.0763822, 72.9106128)",1094
9815,23,214.0,19.0761982,72.9105135,2016-07-21 20:14:17.000,0.0,3956,26,"(19.0761982, 72.9105135)",734
9818,34,,19.0763617,72.9105531,2016-07-22 01:34:40.763,,15317,35,"(19.0763617, 72.9105531)",748
9838,25,,19.0763348,72.9105252,2016-07-22 14:49:14.004,,10492,413,"(19.0763348, 72.9105252)",11073
9913,34,,19.0764001,72.9105017,2016-07-22 18:15:24.547,,1265,1,"(19.0764001, 72.9105017)",1766
9929,31,,19.0763108,72.910556,2016-07-23 02:20:51.071,,1278,1007,"(19.0763108, 72.910556)",8850
9980,30,,19.0763965,72.9105888,2016-07-23 06:23:36.801,,1028,424,"(19.0763965, 72.9105888)",8517
10041,24,,19.0795074,72.9095885,2016-07-23 11:23:49.422,,1691,3,"(19.0795074, 72.9095885)",1918
10046,34,,19.0796666,72.9095539,2016-07-23 12:19:15.461,,1405,16,"(19.0796666, 72.9095539)",1106
10054,27,,19.0763115,72.9106204,2016-07-23 13:16:33.562,,1228,1,"(19.0763115, 72.9106204)",20228
10165,36,,19.0763857,72.9105054,2016-07-24 03:18:00.344,,25737,17,"(19.0763857, 72.9105054)",13238
10250,23,,19.080645,72.8924007,2016-07-24 08:25:11.201,,121,70,"(19.080645, 72.8924007)",789
10259,23,,19.080645,72.8924007,2016-07-24 08:43:18.844,,238,70,"(19.080645, 72.8924007)",1342
10271,25,,19.080644,72.8923978,2016-07-24 09:07:47.233,,121,58,"(19.080644, 72.8923978)",3582
10356,11,131.0,19.0771145,72.9103865,2016-07-24 10:30:14.000,4.0,16,52,"(19.0771145, 72.9103865)",941
10375,32,,19.076365,72.91059,2016-07-24 11:11:34.459,,1537,6,"(19.076365, 72.91059)",9328
10421,20,,19.0763882,72.9105639,2016-07-24 14:17:41.024,,1812,4,"(19.0763882, 72.9105639)",2666
10428,29,,19.0763301,72.9105943,2016-07-24 15:42:43.844,,2432,4,"(19.0763301, 72.9105943)",2040
10471,25,,19.0763781,72.9107338,2016-07-24 18:08:13.268,,3835,17,"(19.0763781, 72.9107338)",5267
10526,35,,19.0763584,72.9105438,2016-07-24 20:06:20.464,,1797,6,"(19.0763584, 72.9105438)",2251
10533,45,,19.0763566,72.910464,2016-07-24 23:41:46.130,,7233,0,"(19.0763566, 72.910464)",3637
10541,24,,19.0763618,72.9105198,2016-07-25 02:21:38.598,,2192,11,"(19.0763618, 72.9105198)",11047
10662,28,155.0,19.0763256,72.9106096,2016-07-25 12:59:25.000,,120,280,"(19.0763256, 72.9106096)",4370
10704,20,,19.0763808,72.9104605,2016-07-25 14:40:31.163,,352,587,"(19.0763808, 72.9104605)",12876
10782,29,,19.0763376,72.9106046,2016-07-25 18:37:05.457,,1279,1,"(19.0763376, 72.9106046)",2912
10799,28,,19.0763168,72.9105964,2016-07-28 09:44:01.664,,503,246,"(19.0763168, 72.9105964)",6235
10823,25,,19.076401,72.9104387,2016-07-28 11:58:20.079,,1813,1,"(19.076401, 72.9104387)",2163
10831,37,,19.0796558,72.9095485,2016-07-28 13:25:12.336,,3045,375,"(19.0796558, 72.9095485)",6684
10864,22,,19.076353,72.9105747,2016-07-28 18:24:57.282,,9987,2,"(19.076353, 72.9105747)",1995
10873,30,,19.07637,72.9105611,2016-07-29 02:18:11.196,,17336,69,"(19.07637, 72.9105611)",2502
10921,27,,19.0763456,72.9105327,2016-07-29 12:29:05.505,,4710,69,"(19.0763456, 72.9105327)",6522
11001,30,,19.0763801,72.9105416,2016-07-29 15:13:09.758,,3281,2,"(19.0763801, 72.9105416)",10797
11070,36,,19.076424,72.9105833,2016-07-30 00:15:12.294,,4796,25,"(19.076424, 72.9105833)",2274
11091,24,,19.107345,72.8372508,2016-07-30 05:39:13.312,,2026,2,"(19.107345, 72.8372508)",2660
11135,30,,19.0763635,72.9105376,2016-07-30 07:56:39.988,,591,993,"(19.0763635, 72.9105376)",6806
11165,34,,19.0796562,72.9095495,2016-07-30 10:42:54.414,,1291,372,"(19.0796562, 72.9095495)",680
11170,34,,19.0796562,72.9095495,2016-07-30 11:27:08.553,,1972,0,"(19.0796562, 72.9095495)",7278
11248,33,,19.076348,72.910559,2016-07-30 16:44:36.353,,11755,16,"(19.076348, 72.910559)",2906
11291,39,0.0,19.0763694,72.9105252,2016-07-30 18:08:00.868,0.0,2081,5,"(19.0763694, 72.9105252)",7750
11340,40,,19.0764353,72.9105233,2016-07-30 21:14:26.072,,3413,0,"(19.0764353, 72.9105233)",4900
11368,39,,19.0764422,72.9105462,2016-07-31 02:17:12.865,,13258,33,"(19.0764422, 72.9105462)",7665
11406,28,0.0,19.0764796,72.9106275,2016-07-31 04:47:31.000,0.0,1341,12,"(19.0764796, 72.9106275)",662
11413,40,0.0,19.0763747,72.9105252,2016-07-31 06:32:51.000,0.0,5657,16,"(19.0763747, 72.9105252)",4074
11431,30,,19.0763669,72.9105387,2016-07-31 08:05:14.482,,1462,2,"(19.0763669, 72.9105387)",23864
11605,32,,19.0763461,72.9105638,2016-07-31 15:06:25.822,,1331,7,"(19.0763461, 72.9105638)",5960
11641,26,,19.0764936,72.9104109,2016-07-31 18:56:43.151,,1608,18,"(19.0764936, 72.9104109)",685
11657,41,,19.0763972,72.9104832,2016-08-01 03:28:59.013,,1953,7,"(19.0763972, 72.9104832)",4608
11744,23,,19.0763148,72.9104808,2016-08-01 13:31:46.166,,623,297,"(19.0763148, 72.9104808)",1328
11755,23,,19.0763639,72.910509,2016-08-01 14:15:10.812,,1273,4,"(19.0763639, 72.910509)",2342
11767,20,,19.0763858,72.9105333,2016-08-01 15:34:16.436,,2397,1,"(19.0763858, 72.9105333)",18015
11850,37,,19.0764328,72.9105678,2016-08-01 23:35:57.792,,7531,0,"(19.0764328, 72.9105678)",662
11854,37,,19.0764328,72.9105678,2016-08-02 01:16:21.763,,5360,0,"(19.0764328, 72.9105678)",2796
11861,41,,19.0764275,72.9105029,2016-08-02 02:27:32.964,,1472,1,"(19.0764275, 72.9105029)",11307
11992,20,,46.4386847,6.9064402,2016-08-05 23:30:03.432,,44592,6666502,"(46.4386847, 6.9064402)",1089
12004,47,,24.4301434,54.6420685,2016-08-06 03:13:37.606,,1255,54,"(24.4301434, 54.6420685)",885
12007,50,,24.4300252,54.6425304,2016-08-06 03:40:39.625,,736,67,"(24.4300252, 54.6425304)",1757
12073,5,0.0,46.4386316,6.906298,2016-08-06 14:18:50.000,0.0,1748,645,"(46.4386316, 6.906298)",1157
12085,21,,46.4387312,6.9064511,2016-08-06 14:40:29.046,,69,26133,"(46.4387312, 6.9064511)",6653
12220,20,,46.4386927,6.9064244,2016-08-06 20:34:16.554,,887,914,"(46.4386927, 6.9064244)",3822
12239,25,,46.4387573,6.9064363,2016-08-07 00:19:47.390,,6786,0,"(46.4387573, 6.9064363)",660
12243,20,,46.4387031,6.9064451,2016-08-07 03:25:45.215,,10496,0,"(46.4387031, 6.9064451)",11273
12293,33,,46.4380593,6.9073343,2016-08-07 06:38:06.256,,241,103,"(46.4380593, 6.9073343)",2724
12359,30,,46.3268244,7.2046085,2016-08-07 12:11:08.452,,1758,2,"(46.3268244, 7.2046085)",1914
12419,20,,46.4386611,6.9064264,2016-08-07 17:05:40.928,,5522,80038,"(46.4386611, 6.9064264)",1031
12441,20,,46.4386725,6.9064379,2016-08-07 18:19:07.014,,260,81614,"(46.4386725, 6.9064379)",12899
12546,25,,46.4387741,6.9064238,2016-08-08 01:35:39.101,,2676,0,"(46.4387741, 6.9064238)",3879
12566,20,,46.4386943,6.9064254,2016-08-08 03:32:42.778,,3135,3,"(46.4386943, 6.9064254)",4850
12608,34,,46.4380759,6.907347,2016-08-08 04:59:22.896,,329,98,"(46.4380759, 6.907347)",1172
12620,23,,46.4382307,6.9069727,2016-08-08 08:08:21.398,,4786,80441,"(46.4382307, 6.9069727)",3488
12682,42,,46.0171021,7.7702154,2016-08-08 14:04:08.702,,955,1561,"(46.0171021, 7.7702154)",1192
12688,40,,46.0168992,7.7707852,2016-08-08 14:45:43.629,,209,125,"(46.0168992, 7.7707852)",845
12736,22,,46.0193803,7.7494431,2016-08-08 17:54:11.088,,286,290,"(46.0193803, 7.7494431)",2316
12747,20,,46.0193656,7.7494062,2016-08-08 18:36:14.150,,56,306,"(46.0193656, 7.7494062)",1047
12763,25,,46.0221475,7.7533399,2016-08-08 19:44:05.312,,509,65,"(46.0221475, 7.7533399)",937
12770,48,,46.0221833,7.7532893,2016-08-09 07:56:35.301,,6011,5,"(46.0221833, 7.7532893)",804
12788,20,,46.0238864,7.7480824,2016-08-09 18:21:45.013,,5886,411,"(46.0238864, 7.7480824)",3324
12812,28,,46.0224521,7.7533047,2016-08-10 00:25:37.315,,439,74274,"(46.0224521, 7.7533047)",2743
12823,45,,46.0219045,7.7527336,2016-08-10 06:14:23.538,,4653,42,"(46.0219045, 7.7527336)",1939
12841,25,126.0,46.021856,7.7527382,2016-08-10 07:07:29.554,,1240,15,"(46.021856, 7.7527382)",896
12846,21,,46.6867197,7.8572933,2016-08-10 13:04:20.498,,20513,74367,"(46.6867197, 7.8572933)",2085
12873,25,,46.6879239,7.8611561,2016-08-10 18:10:43.408,,574,54272,"(46.6879239, 7.8611561)",822
12893,41,0.0,46.6868721,7.8567832,2016-08-10 20:40:44.774,0.0,2080,12,"(46.6868721, 7.8567832)",739
12898,28,,46.6868644,7.856923,2016-08-11 04:21:17.172,,23325,53709,"(46.6868644, 7.856923)",4440
12913,20,,46.6869792,7.8581352,2016-08-11 06:58:40.184,,363,104,"(46.6869792, 7.8581352)",2200
12940,36,,46.686425,7.8581764,2016-08-11 10:11:25.290,,747,92,"(46.686425, 7.8581764)",787
12979,22,,46.7704643,8.4231899,2016-08-11 12:46:39.648,,1994,3736,"(46.7704643, 8.4231899)",1148
12986,26,,47.0495018,8.3005848,2016-08-11 13:39:40.985,,626,32374,"(47.0495018, 8.3005848)",2216
13008,36,,47.0494885,8.30059,2016-08-11 19:34:58.631,,9156,710,"(47.0494885, 8.30059)",7723
13067,20,,47.0495157,8.3005093,2016-08-12 04:46:17.456,,22322,1,"(47.0495157, 8.3005093)",9003
13123,30,,46.8163065,8.395819,2016-08-12 08:05:51.936,,2950,26918,"(46.8163065, 8.395819)",1295
13137,22,,46.7704643,8.4231899,2016-08-12 09:15:08.811,,815,1469,"(46.7704643, 8.4231899)",4406
13158,10,47.0,47.0568889,8.3105691,2016-08-12 12:18:27.771,0.0,193,705,"(47.0568889, 8.3105691)",621
13238,24,,47.0495216,8.3005241,2016-08-13 06:02:33.333,,22734,44747,"(47.0495216, 8.3005241)",3185
13255,26,,47.0495518,8.3004691,2016-08-13 07:15:59.695,,1214,9,"(47.0495518, 8.3004691)",3929
13285,37,,47.4226713,8.5590505,2016-08-13 14:42:03.533,,1216,7,"(47.4226713, 8.5590505)",3427
13313,30,,47.422665,8.5590261,2016-08-13 20:33:28.966,,2228,4781985,"(47.422665, 8.5590261)",9321
13374,42,,47.422722,8.5590457,2016-08-14 01:59:41.839,,6825,0,"(47.422722, 8.5590457)",666
13378,33,,47.4227153,8.5590749,2016-08-14 03:26:01.262,,4512,0,"(47.4227153, 8.5590749)",9189
13444,24,,24.4281534,54.6470686,2016-08-14 16:51:57.756,,1239,400,"(24.4281534, 54.6470686)",1148
13470,33,,19.0763815,72.9105797,2016-08-15 06:51:35.720,,29834,82,"(19.0763815, 72.9105797)",1774
13485,24,,19.0764175,72.9104826,2016-08-15 08:13:26.111,,1450,16,"(19.0764175, 72.9104826)",16791
13617,23,77.0,19.0762726,72.910613,2016-08-15 13:44:37.000,,3027,12,"(19.0762726, 72.910613)",7160
13668,19,218.0,19.0762601,72.9107338,2016-08-15 18:32:29.000,3.0,2096,31,"(19.0762601, 72.9107338)",1072
13672,21,51.0,19.0762743,72.9101632,2016-08-15 19:49:51.000,0.0,3011,76,"(19.0762743, 72.9101632)",1735
13682,22,,19.0763627,72.9104853,2016-08-15 23:08:30.148,0.0,6827,0,"(19.0763627, 72.9104853)",2133
13691,26,,19.0763916,72.9104949,2016-08-16 03:40:44.519,,4780,4,"(19.0763916, 72.9104949)",7205
13756,49,0.0,19.0763211,72.9105949,2016-08-16 15:06:57.000,0.0,3443,4,"(19.0763211, 72.9105949)",1232
13762,30,,19.0763674,72.910562,2016-08-16 17:04:54.246,,2153,3,"(19.0763674, 72.910562)",9901
13847,32,,19.0765518,72.9105043,2016-08-17 03:42:04.464,0.0,2190,0,"(19.0765518, 72.9105043)",3005
13866,32,,19.0763573,72.9105779,2016-08-17 07:45:50.326,,502,392,"(19.0763573, 72.9105779)",3124
13897,30,,19.0763636,72.9105607,2016-08-17 09:19:38.879,,856,893,"(19.0763636, 72.9105607)",4003
13938,31,,19.0763793,72.9106565,2016-09-09 06:04:02.585,,63147,11,"(19.0763793, 72.9106565)",10283
13986,30,,19.0763449,72.9106331,2016-09-09 10:38:44.828,,6173,2,"(19.0763449, 72.9106331)",12140
14059,41,333.0,19.0854633,72.908813,2016-09-09 14:12:34.256,,137,102,"(19.0854633, 72.908813)",2888
14080,36,,19.076412,72.9105055,2016-09-09 15:46:54.487,,1352,21,"(19.076412, 72.9105055)",18150
14203,24,,19.0763485,72.9105757,2016-09-10 06:17:02.913,,1874,7,"(19.0763485, 72.9105757)",3555
14221,31,,19.0763214,72.9105975,2016-09-10 07:59:10.358,,2563,6,"(19.0763214, 72.9105975)",22095
14349,26,,19.0764262,72.9104348,2016-09-28 17:35:09.238,,84971,15,"(19.0764262, 72.9104348)",1101
14387,31,,19.0763782,72.9105836,2016-09-29 12:59:42.232,,4069,5,"(19.0763782, 72.9105836)",6811
14424,37,,19.076339,72.9106045,2016-09-29 16:39:08.329,,2438,5,"(19.076339, 72.9106045)",7528
14476,24,,19.0764106,72.9103733,2016-09-30 00:49:16.801,,19287,9,"(19.0764106, 72.9103733)",666
14481,21,,19.1073616,72.8372536,2016-09-30 06:23:52.427,,11592,8367,"(19.1073616, 72.8372536)",3007
14500,27,,19.1074448,72.8367688,2016-09-30 08:35:55.531,,4909,46,"(19.1074448, 72.8367688)",905
14510,26,,19.0763314,72.9105424,2016-09-30 11:32:42.675,,3536,5902,"(19.0763314, 72.9105424)",5186
14544,37,,19.0763767,72.9105904,2016-09-30 13:25:17.006,,1553,7,"(19.0763767, 72.9105904)",11419
14599,27,,19.0763901,72.9104094,2016-10-01 01:12:12.410,,20292,5,"(19.0763901, 72.9104094)",1224
14603,30,,19.0763531,72.9103393,2016-10-01 02:48:46.808,,4569,13,"(19.0763531, 72.9103393)",24425
14750,14,300.0,19.0786545,72.9097746,2016-10-01 09:37:14.000,,16,51,"(19.0786545, 72.9097746)",637
14753,19,,19.0795534,72.9098653,2016-10-01 13:11:18.934,,12207,100,"(19.0795534, 72.9098653)",1118
14757,10,149.0,19.0767045,72.910516,2016-10-01 13:35:58.000,,121,227,"(19.0767045, 72.910516)",17407
14846,28,,19.0763348,72.9105087,2016-10-02 00:53:39.572,,16200,4,"(19.0763348, 72.9105087)",2709
14851,38,,19.076383,72.9104083,2016-10-02 02:03:39.926,,1489,6,"(19.076383, 72.9104083)",2266
14860,40,,19.076375,72.9103801,2016-10-02 03:49:15.964,,2229,2,"(19.076375, 72.9103801)",1105
14865,30,,19.0764018,72.9105509,2016-10-02 08:30:01.910,,15739,3,"(19.0764018, 72.9105509)",18183
15003,20,,19.0763554,72.9105418,2016-10-02 16:33:50.771,,3621,3,"(19.0763554, 72.9105418)",3543
15020,30,,19.0764018,72.9105523,2016-10-03 03:31:15.730,,26437,37,"(19.0764018, 72.9105523)",4017
15050,25,,19.0763615,72.910517,2016-10-03 13:28:30.745,,829,477,"(19.0763615, 72.910517)",17527
15149,24,,19.0763332,72.9105711,2016-10-04 00:41:46.971,,19271,13,"(19.0763332, 72.9105711)",1515
15153,30,,19.0763758,72.9105207,2016-10-04 02:42:22.517,,2461,10,"(19.0763758, 72.9105207)",5093
15176,24,,19.0763835,72.9105422,2016-10-04 05:01:36.671,,3252,3,"(19.0763835, 72.9105422)",1112
15184,25,,19.0764356,72.9105131,2016-10-04 12:41:26.282,,2446,875,"(19.0764356, 72.9105131)",18713
15286,45,0.0,19.0763479,72.9104876,2016-10-04 18:45:09.000,0.0,3063,8,"(19.0763479, 72.9104876)",1391
15297,32,,19.0763539,72.9104741,2016-10-05 00:48:47.174,,13409,14,"(19.0763539, 72.9104741)",748
15300,40,,19.0763735,72.9104798,2016-10-05 01:25:57.578,,1481,4,"(19.0763735, 72.9104798)",3794
15335,20,,19.0762882,72.9108284,2016-10-05 07:24:52.000,,893,1975,"(19.0762882, 72.9108284)",1580
15344,25,,19.0763912,72.9104116,2016-10-05 11:29:07.192,,9248,17,"(19.0763912, 72.9104116)",11337
15428,32,0.0,19.0764111,72.9104934,2016-10-05 19:18:32.342,0.0,16803,18,"(19.0764111, 72.9104934)",627
15432,49,87.0,19.0761677,72.910396,2016-10-05 19:34:11.000,0.0,156,56,"(19.0761677, 72.910396)",780
15438,40,,19.0763373,72.9105347,2016-10-06 00:10:27.516,,1526,3,"(19.0763373, 72.9105347)",1604
15444,23,,19.1074046,72.8369686,2016-10-06 02:28:32.690,,6679,8486,"(19.1074046, 72.8369686)",9458
15472,47,322.0,19.1058239,72.8260165,2016-10-06 05:23:48.208,,1044,1170,"(19.1058239, 72.8260165)",1058
15486,34,,19.0763864,72.9104781,2016-10-06 08:41:37.731,,111,155,"(19.0763864, 72.9104781)",8427
15559,34,,19.0763817,72.9104612,2016-10-07 02:20:23.863,,21853,17,"(19.0763817, 72.9104612)",11376
15648,23,,19.1074455,72.8369338,2016-10-07 08:43:28.637,,9235,1490,"(19.1074455, 72.8369338)",3813
15680,24,186.0,19.0763305,72.9106697,2016-10-07 11:20:24.000,,180,322,"(19.0763305, 72.9106697)",21241
15799,38,,19.0766452,72.9105924,2016-10-08 04:10:16.000,0.0,7961,26,"(19.0766452, 72.9105924)",21872
15926,24,,19.0764369,72.9105279,2016-10-08 10:35:55.973,,1209,9,"(19.0764369, 72.9105279)",5554
15963,50,0.0,19.0765206,72.9105619,2016-10-08 15:36:35.000,0.0,6281,23,"(19.0765206, 72.9105619)",796
15969,20,348.0,19.0766178,72.9106538,2016-10-08 19:11:59.778,0.0,12126,17,"(19.0766178, 72.9106538)",1148
15977,25,237.0,19.0762542,72.9105823,2016-10-08 23:52:09.938,1.0,6762,0,"(19.0762542, 72.9105823)",643
15979,25,237.0,19.0762542,72.9105823,2016-10-09 02:05:13.052,1.0,7340,0,"(19.0762542, 72.9105823)",14870
16025,26,,19.0762167,72.9105741,2016-10-09 07:17:57.383,,3877,13,"(19.0762167, 72.9105741)",6956
16063,25,,19.0764774,72.9104818,2016-10-09 10:12:32.981,,3505,0,"(19.0764774, 72.9104818)",963
16066,23,,19.0763433,72.9106087,2016-10-09 10:55:12.172,,1596,5,"(19.0763433, 72.9106087)",1829
16091,24,,19.0763964,72.9105741,2016-10-09 16:24:27.580,,286,1046,"(19.0763964, 72.9105741)",1498
16118,44,0.0,19.0763801,72.910391,2016-10-09 18:52:56.000,0.0,7399,15,"(19.0763801, 72.910391)",779
16120,28,,19.0762572,72.9105279,2016-10-10 01:52:10.181,,24375,7,"(19.0762572, 72.9105279)",1515
16144,23,,19.0763987,72.9104603,2016-10-10 11:04:37.610,,9623,12,"(19.0763987, 72.9104603)",9057
16292,25,,19.0765179,72.9104356,2016-10-11 03:31:36.317,,1346,35,"(19.0765179, 72.9104356)",20284
16413,23,,19.0763905,72.9105267,2016-10-11 10:33:07.893,,4957,6,"(19.0763905, 72.9105267)",8731
16460,25,,19.0762572,72.9105279,2016-10-11 17:00:38.224,,2522,26,"(19.0762572, 72.9105279)",8093
16513,27,,19.0762978,72.9104818,2016-10-11 21:51:05.484,,5583,7,"(19.0762978, 72.9104818)",663
16517,28,,19.0764774,72.9104818,2016-10-12 00:58:02.940,,10553,0,"(19.0764774, 72.9104818)",23687
16660,50,,19.0764544,72.9107125,2016-10-12 08:38:28.621,,1375,34,"(19.0764544, 72.9107125)",933
16666,50,,19.0764194,72.9103432,2016-10-12 09:55:01.042,,3657,12,"(19.0764194, 72.9103432)",11917
16752,24,,19.0761485,72.9107729,2016-10-12 13:41:08.409,,1616,28,"(19.0761485, 72.9107729)",1966
16786,24,,19.0763964,72.9105741,2016-10-26 12:02:19.782,,168,83,"(19.0763964, 72.9105741)",2733
16816,24,,19.0763788,72.9103894,2016-10-26 13:15:33.713,,259,657,"(19.0763788, 72.9103894)",703
16826,30,203.0,19.0763785,72.9104676,2016-10-26 18:49:57.000,12.0,14029,9,"(19.0763785, 72.9104676)",5044
16872,25,,19.0763964,72.9105741,2016-10-27 01:22:05.700,,7706,0,"(19.0763964, 72.9105741)",6367
16908,23,,19.0866109,72.9079438,2016-10-27 03:20:40.027,,728,1153,"(19.0866109, 72.9079438)",665
16913,30,,19.1073831,72.836983,2016-10-27 05:15:27.892,,6220,7816,"(19.1073831, 72.836983)",1752
16918,32,,19.1073898,72.8368679,2016-10-27 06:36:50.653,,3128,13,"(19.1073898, 72.8368679)",5033
16936,50,,19.1071831,72.8368237,2016-10-27 10:11:55.068,,7862,29,"(19.1071831, 72.8368237)",973
16943,42,,19.1002041,72.8394205,2016-10-27 10:51:28.743,,1025,319,"(19.1002041, 72.8394205)",3046
16991,47,,19.0764956,72.9105645,2016-10-27 13:30:52.365,,1162,928,"(19.0764956, 72.9105645)",13413
17063,22,0.0,19.0763962,72.9105734,2016-10-27 17:43:16.000,0.0,1697,0,"(19.0763962, 72.9105734)",1430
17070,17,14.0,19.0765728,72.9104759,2016-10-27 18:37:09.000,0.0,1801,23,"(19.0765728, 72.9104759)",3239
17077,33,0.0,19.0764417,72.9109424,2016-10-27 20:13:12.000,0.0,2523,49,"(19.0764417, 72.9109424)",1499
17086,26,,19.0762978,72.9104818,2016-10-28 03:16:17.559,,13788,42,"(19.0762978, 72.9104818)",2626
17104,30,,19.0764555,72.9104723,2016-10-28 06:17:29.692,,1847,2,"(19.0764555, 72.9104723)",26564
17286,25,,19.0763876,72.9104818,2016-10-28 17:00:55.921,,2046,17500,"(19.0763876, 72.9104818)",16648
17364,24,,19.0764369,72.9105279,2016-10-29 00:14:37.513,,5771,0,"(19.0764369, 72.9105279)",600
17367,24,,19.0764369,72.9105279,2016-10-29 03:31:49.368,,6361,0,"(19.0764369, 72.9105279)",13335
17434,43,0.0,19.1146659,72.8361797,2016-11-10 08:19:21.000,0.0,2161,0,"(19.1146659, 72.8361797)",983
17445,24,,19.0763876,72.9104818,2016-11-10 09:20:36.598,,1560,5943,"(19.0763876, 72.9104818)",11336
17546,50,,19.0970257,72.9159268,2016-11-10 13:07:05.302,,53,97,"(19.0970257, 72.9159268)",1158
17565,26,,19.0983075,72.9171265,2016-11-10 14:04:32.723,,61,55,"(19.0983075, 72.9171265)",2080
17584,25,,19.0763153,72.9106664,2016-11-10 15:21:28.215,,2524,2486,"(19.0763153, 72.9106664)",4265
17631,45,0.0,19.0763372,72.9104823,2016-11-23 14:27:07.433,0.0,74585,5,"(19.0763372, 72.9104823)",1695
17653,29,,19.0763078,72.9105478,2016-11-24 13:29:56.321,,68678,10,"(19.0763078, 72.9105478)",18994
17777,24,,19.0763964,72.9105741,2016-11-25 03:23:56.802,,2601,10,"(19.0763964, 72.9105741)",15660
17860,43,201.0,19.1074912,72.8369722,2016-11-25 14:32:20.199,,1278,169,"(19.1074912, 72.8369722)",1175
17876,47,0.0,19.0762996,72.9104822,2016-11-25 18:14:58.000,0.0,9016,823,"(19.0762996, 72.9104822)",2159
17885,21,,19.0763339,72.9105485,2016-11-29 12:32:36.688,,29060,6,"(19.0763339, 72.9105485)",14459
18026,21,,19.0763618,72.9105359,2016-11-29 17:00:19.658,,1552,4,"(19.0763618, 72.9105359)",974
18040,24,,19.0764144,72.9105455,2016-12-02 07:28:46.340,,51128,8,"(19.0764144, 72.9105455)",1801
18066,13,273.0,19.0767336,72.9106258,2016-12-02 13:58:04.000,0.0,180,531,"(19.0767336, 72.9106258)",22892
18303,11,,19.0763395,72.910579,2016-12-02 21:13:48.629,0.0,3153,4,"(19.0763395, 72.910579)",11001
18359,25,,19.0764862,72.9105741,2016-12-03 04:26:23.487,,3866,0,"(19.0764862, 72.9105741)",1257
18371,14,,19.0763537,72.9105385,2016-12-04 12:24:32.000,,27425,9,"(19.0763537, 72.9105385)",2726
18433,50,,19.1072465,72.8365467,2016-12-05 07:21:23.585,,579,598,"(19.1072465, 72.8365467)",2692
18458,25,,19.1147142,72.8362237,2016-12-05 10:14:03.661,,712,903,"(19.1147142, 72.8362237)",4219
18525,31,,19.0763165,72.9104943,2016-12-09 16:29:27.078,,2326,1247,"(19.0763165, 72.9104943)",15494
18604,27,,19.0762978,72.9104818,2016-12-09 21:14:37.035,,1582,0,"(19.0762978, 72.9104818)",4543
